100
002 002 002 002 002 002 002 002 002 002 002 002 002 002 002 002 002 002 002 002 002 002 002 002 002 002 002 002 002 002 002 002
002 002 002 002 003 003 003 003 003 004 004 004 004 005 005 005 005 006 006 006 006 006 007 007 007 007 008 008 008 008 009 009
009 009 009 010 010 010 010 011 011 011 011 012 012 012 012 012 013 013 013 013 014 014 014 014 015 015 015 015 015 016 016 016
016 017 017 017 017 018 018 018 018 018 019 019 019 019 020 020 020 020 021 021 021 021 021 022 022 022 022 022 023 023 023 023
023 024 024 024 024 024 025 025 025 025 025 026 026 026 026 026 027 027 027 027 027 028 028 028 028 028 029 029 029 029 029 030
030 030 030 031 031 031 031 031 032 032 032 032 033 033 033 033 033 034 034 034 034 035 035 035 035 035 036 036 036 037 037 037
032 032 032 032 032 032 032 049 049 049 049 049 049 049 049 049 049 049 049 049 049 049 049 049 049 049 049 049 049 049 049 049
005 005 006 006 006 006 007 007 007 007 008 008 008 008 009 009 009 009 010 010 010 010 011 011 011 011 012 012 012 012 013 013
013 013 013 014 014 014 014 015 015 015 015 016 016 016 016 016 017 017 017 017 018 018 018 018 018 019 019 019 019 020 020 020
021 021 021 021 022 022 022 022 022 023 023 023 024 024 024 025 025 025 025 026 026 026 026 027 027 027 028 028 028 029 029 029
018 018 018 018 018 018 018 018 018 018 018 018 018 018 018 018 018 018 018 018 018 018 018 018 018 018 018 018 018 018 018 018 
018 018 018 018 018 018 018 018 017 017 017 017 017 017 017 017 016 016 016 016 016 016 016 016 016 015 015 015 015 015 015 015
014 014 014 014 014 014 014 014 013 013 013 013 013 013 013 013 013 012 012 012 012 012 012 012 012 011 011 011 011 011 011 011
021 021 021 021 022 022 022 022 022 023 023 023 023 023 023 023 024 024 024 024 024 024 025 025 025 025 025 025 026 026 026 026
026 026 026 027 027 027 027 027 028 028 028 028 028 028 029 029 029 029 029 029 030 030 030 030 030 030 031 031 031 031 031 031
007 007 007 007 007 007 007 007 007 007 007 007 007 007 007 007 007 007 007 007 007 007 007 007 007 007 007 007 007 007 007 007
000 000 000 000 000 001 001 001 001 001 002 002 002 002 002 003 003 003 003 003 004 004 004 004 004 005 005 005 005 005 006 006
021 021 021 021 021 021 021 021 021 021 021 021 021 021 021 021 021 021 021 021 021 021 021 021 021 021 021 021 021 021 021 021
023 023 023 023 023 023 022 022 022 022 022 022 022 021 021 021 021 021 021 020 020 020 020 020 020 019 019 019 019 019 019 019
027 027 027 027 027 026 026 026 026 026 026 026 026 026 025 025 025 025 025 025 025 025 025 024 024 024 024 024 024 024 024 024
031 031 031 031 031 030 030 030 030 030 030 030 030 029 029 029 029 029 029 029 029 028 028 028 028 028 028 028 028 027 027 027
020 020 020 020 020 020 020 020 020 020 020 020 020 020 020 020 020 020 020 020 020 020 020 020 020 020 020 020 020 020 020 020
011 011 011 011 011 012 012 012 012 013 013 013 013 013 014 014 014 014 015 015 015 015 015 016 016 016 016 017 017 017 017 017
018 018 018 018 019 019 019 019 019 020 020 020 020 021 021 021 022 022 022 023 023 023 024 024 024 024 025 025 025 026 026 026
006 006 006 006 006 006 006 006 006 006 006 006 006 006 006 006 007 007 007 007 007 008 008 008 008 009 009 009 009 010 010 010
011 011 011 011 012 012 012 012 013 013 013 013 013 013 014 014 014 014 014 015 015 015 015 015 016 016 016 016 016 017 017 017
017 017 017 017 018 018 018 018 018 018 018 019 019 019 019 019 019 019 020 020 020 020 020 020 021 021 021 021 021 021 021 021
014 014 014 014 014 014 014 015 015 015 015 015 016 016 016 016 016 017 017 017 017 018 018 018 018 018 019 019 019 019 020 020
008 008 008 008 008 008 009 009 009 009 009 010 010 010 010 010 011 011 011 011 011 012 012 012 012 012 013 013 013 013 014 014
018 018 019 019 019 019 020 020 020 020 020 020 021 021 021 021 021 022 022 022 022 023 023 023 023 023 024 024 024 024 025 025
021 021 021 021 021 021 021 021 021 021 022 022 022 022 022 022 022 022 022 023 023 023 023 023 023 023 023 023 023 023 023 023
023 023 023 024 024 024 024 024 024 024 025 025 025 025 025 025 025 026 026 026 026 026 026 026 027 027 027 027 027 027 027 027
000 000 000 001 001 001 002 002 002 003 003 003 004 004 004 005 005 005 006 006 006 007 007 007 008 008 008 009 009 009 010 010
026 026 026 026 026 026 026 026 026 026 026 026 026 026 026 026 026 026 026 026 026 026 026 026 026 026 026 026 026 026 026 026
029 029 028 028 028 028 028 028 028 027 027 027 027 027 027 027 026 026 026 026 026 026 026 026 026 026 026 026 026 026 026 026
030 030 030 030 030 030 030 030 029 029 029 029 029 029 029 029 029 030 030 030 030 030 030 030 030 030 029 029 029 029 029 029
026 026 026 026 026 026 026 026 027 027 027 027 027 027 027 027 027 028 028 028 028 028 028 028 028 029 029 029 029 029 029 029
022 022 022 022 022 022 022 022 022 022 023 023 023 023 023 023 023 024 024 024 024 024 024 024 024 025 025 025 025 025 025 025
027 027 027 027 027 027 027 027 027 027 027 027 028 028 028 028 028 028 029 029 029 029 030 030 030 030 030 031 031 031 031 031
000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 001 001 001 001 001 001 002 002 002 002 002 002
023 023 023 023 023 023 024 024 024 024 024 024 024 024 024 024 025 025 025 025 025 025 025 025 026 026 026 026 026 026 026 026
026 026 026 026 026 026 026 026 026 027 027 027 027 027 028 028 028 028 028 029 029 029 029 029 030 030 030 030 031 031 031 031
021 021 021 021 021 021 021 021 021 021 021 021 021 021 021 021 021 021 021 021 021 021 021 021 021 021 021 021 021 021 021 021
003 003 -43 -43 -43 -43 -43 -43 -43 -43 -43 -43 -43 -43 -43 -43 -43 -43 -43 -43 -43 -43 -43 -43 -43 -43 -43 -43 -43 -43 -43 -43
021 021 -37 -37 -37 -37 -37 -37 -37 -37 -37 -37 -37 -37 -37 -37 -37 -37 -37 -37 -37 -37 -37 -37 -37 -37 -37 -37 -37 -37 -37 -37
027 027 -37 -37 -37 -37 -37 -37 -37 -37 -37 -37 -37 -37 -37 -37 -37 -37 -37 -37 -37 -37 -37 -37 -37 -37 -37 -37 -37 -37 -37 -37
027 027 -43 -43 -43 -43 -43 -43 -43 -43 -43 -43 -43 -43 -43 -43 -43 -43 -43 -43 -43 -43 -43 -43 -43 -43 -43 -43 -43 -43 -43 -43
021 021 -61 -61 -61 -61 -61 -61 -61 -61 -61 -61 -61 -61 -61 -61 -61 -61 -61 -61 -61 -61 -61 -61 -61 -61 -61 -61 -61 -61 -61 -61
003 003 -89 -89 -89 -89 -89 -89 -89 -89 -89 -89 -89 -89 -89 -89 -89 -89 -89 -89 -89 -89 -89 -89 -89 -89 -89 -89 -89 -89 -89 -89
